 % acoustic_params.win_size: 512
 % acoustic_params.hop_size: 256
 % acoustic_params.min_freq: 40
 % acoustic_params.max_freq: 6000
 % acoustic_params.num_mel_filts: 26
 % acoustic_params.ITW: 1
@relation train_feature_400-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 {1,2,}

@data
0.71049,1,0.99016,0.90411,0.81467,0.76398,0.68459,0.54525,0.50925,0.39396,0.33335,0.30868,0.32585,0.35337,0.31446,0.24005,0.20618,0.15185,0.10915,0.10152,0.091024,0.047135,0.031499,0.029723,0.009887,0,1,0.35385,0.17491,0.30875,0.19151,0.24654,0.074988,0.149,0.35138,0.28793,0.31413,0.32599,0.20878,0.11763,0,0.20053,0.31873,0.18365,0.23954,0.28886,0.46805,0.21596,0.19481,0.49258,0.22545,0.13195,1
0.49862,0.92686,1,0.8466,0.79634,0.67743,0.61302,0.48056,0.4472,0.36239,0.30763,0.29842,0.32994,0.3634,0.28481,0.20181,0.18083,0.12636,0.081429,0.088414,0.087391,0.068588,0.061337,0.047821,0.020286,0,0.99165,0.40844,0.30375,0.2586,0.32685,0.25736,0.20688,0.26568,0.38097,0.13449,0,0.55544,0.46853,0.8879,1,0.74638,0.55336,0.47195,0.72423,0.89457,0.87349,0.81202,0.56203,0.80079,0.66564,0.78131,1
0.84428,1,0.91232,0.80287,0.73667,0.65151,0.57494,0.55446,0.53195,0.40559,0.36003,0.35361,0.35844,0.37033,0.33035,0.24522,0.21564,0.20237,0.12815,0.10292,0.10618,0.076104,0.044479,0.029268,0.014667,0,0.60859,0.48822,0.67953,1,0.6103,0.67742,0.79535,0.82796,0.85597,0.76042,0.5952,0.5658,0.21454,0,0.049919,0.69463,0.45839,0.48493,0.54764,0.62441,0.43547,0.57366,0.8828,0.45795,0.33451,0.34764,1
0.59755,0.97317,1,0.87492,0.77449,0.73362,0.55649,0.55694,0.53532,0.31406,0.25123,0.22452,0.28555,0.33777,0.27937,0.17721,0.14249,0.085161,0,0.014651,0.040606,0.021002,0.062588,0.081878,0.070555,0.10361,1,0.31529,0.024727,0,0.20658,0.28236,0.85971,0.92496,0.50556,0.5101,0.39602,0.53853,0.68882,0.86712,0.59415,0.55407,0.44697,0.56568,0.4125,0.42702,0.49392,0.49159,0.66105,0.79111,0.76446,0.76269,1
0.55229,0.93971,1,0.89884,0.82111,0.72889,0.6416,0.59546,0.5929,0.44778,0.41503,0.3807,0.34939,0.32166,0.26934,0.2204,0.20848,0.15251,0.12201,0.12197,0.11912,0.078446,0.066942,0.051672,0.035215,0,1,0.24244,0.30036,0.48739,0.48014,0.60694,0.30964,0.30138,0.17401,0.14526,0.2069,0.24678,0.26421,0.51816,0.7469,0.27972,0.033235,0.35645,0.066742,0.027754,0.047013,0,0.032447,0.15442,0.1189,0.14873,1
0.74812,1,0.99104,0.91108,0.82275,0.74901,0.65344,0.63694,0.63776,0.50182,0.44831,0.46024,0.49102,0.43697,0.30892,0.23259,0.18733,0.17331,0.11511,0.11136,0.10743,0.052625,0.047426,0.044906,0.015839,0,1,0.27191,0.034918,0.31125,0.28138,0.42526,0.98274,0.12271,0.096216,0.23473,0.085864,0,0.37483,0.3599,0.42475,0.9195,0.33597,0.20948,0.46046,0.452,0.30975,0.26729,0.39237,0.44026,0.23365,0.24144,1
0.46274,0.92232,1,0.86689,0.85209,0.74467,0.70406,0.61174,0.56089,0.49128,0.43604,0.38486,0.3413,0.3034,0.22196,0.17667,0.15959,0.14708,0.12189,0.11254,0.10429,0.084535,0.076577,0.07538,0.060128,0,0.88113,0.646,0.51661,0.47832,0.49175,0.25316,0.23938,0.35119,0.27083,0.26511,0.1859,0.42201,0.53803,0,0.53836,0.51835,0.60411,0.74263,0.50462,0.76487,0.88787,0.61795,0.81798,0.89897,1,0.75317,1
0.8359,1,0.90453,0.75042,0.68635,0.67621,0.50299,0.38721,0.34799,0.2394,0.17199,0.15798,0.21559,0.29189,0.22377,0.12841,0.16028,0.099392,0.036268,0.039882,0.070018,0.02478,0.045728,0.047938,0,0.030747,0.33084,0.55244,0.69035,0.68216,0.44371,0.55563,1,0.68729,0.54088,0.6399,0.57521,0.81402,0.84049,0.85897,0.58893,0.56397,0.53327,0.423,0.46266,0.27959,0.38951,0.13759,0.26397,0.14065,0,0.35162,1
0.48027,0.96268,1,0.87085,0.87561,0.71648,0.42134,0.30755,0.24658,0.15229,0.12753,0.097535,0.09965,0.10369,0.092678,0.083592,0.16064,0.092984,0.036936,0.079809,0.10474,0.084178,0.063034,0.054209,0.031596,0,0.24098,0.33144,0.20993,0.27583,0.36349,0.32114,0.019325,0,0.048663,0.081405,0.27132,0.28382,0.29358,0.52506,0.40934,0.54226,0.54611,0.56334,0.38506,0.78808,0.41507,1,0.66593,0.36834,0.46367,0.40226,1
0.5861,0.96283,1,0.87739,0.8728,0.7471,0.66628,0.53605,0.51685,0.42957,0.34912,0.29209,0.24535,0.22077,0.18849,0.18595,0.17503,0.14534,0.11078,0.08916,0.086258,0.067495,0.057396,0.04236,0.034981,0,0,0.47723,0.53757,0.45447,0.6435,0.77326,0.84519,0.87946,1,0.79319,0.69104,0.6031,0.42385,0.41475,0.54261,0.37264,0.26753,0.3258,0.5329,0.73673,0.71999,0.7453,0.53146,0.58916,0.53078,0.53321,1
1,0.98572,0.84808,0.80345,0.77025,0.73551,0.58729,0.53411,0.5049,0.37309,0.35174,0.34682,0.3347,0.33728,0.29317,0.2206,0.20286,0.16021,0.13807,0.12434,0.09677,0.053823,0.058601,0.028307,0,0.038349,0.42685,0,0.54918,0.70747,0.59597,0.61798,0.69624,0.69559,0.59985,0.61548,0.24493,1,0.94445,0.7615,0.64568,0.68057,0.82166,0.68993,0.25113,0.81288,0.60679,0.3278,0.53129,0.36032,0.16828,0.70312,1
0.53865,0.65535,0.84071,1,0.92777,0.83952,0.71031,0.63716,0.58661,0.5221,0.5121,0.55995,0.54625,0.42911,0.32064,0.25103,0.18854,0.16115,0.10443,0.10787,0.073424,0.045223,0.025501,0.013375,0,0.0081417,0.81193,0.94603,1,0.41722,0.16333,0.2721,0.32015,0,0.12419,0.2769,0.16822,0.1315,0.063011,0.44833,0.32107,0.5486,0.31844,0.38971,0.35955,0.23416,0.31033,0.5063,0.2372,0.31435,0.25356,0.54371,1
0.56738,0.58396,0.79299,1,0.98471,0.82147,0.75535,0.7225,0.66411,0.65072,0.60499,0.566,0.48837,0.36462,0.26865,0.23468,0.19981,0.15557,0.13653,0.12762,0.097424,0.081092,0.06112,0.029696,0,0.0042457,0.43358,0.45822,0,0.16211,0.41991,0.077173,0.071263,0.37934,0.22922,0.14474,0.27876,1,0.60458,0.62933,0.4616,0.52111,0.44431,0.44121,0.45922,0.43841,0.54341,0.36844,0.43323,0.44276,0.4121,0.15403,1
0.36131,0.74465,1,0.97731,0.89463,0.946,0.71732,0.50507,0.47026,0.35816,0.29021,0.24294,0.26529,0.26012,0.25742,0.22868,0.20688,0.14178,0.0714,0.054482,0.043949,0.040648,0.0097575,0.0084203,0,0.045949,0.41818,0.23982,0.19893,0.22123,0,0.024329,0.12047,1,0.22564,0.20098,0.26745,0.18766,0.49489,0.8448,0.36357,0.50262,0.47438,0.51734,0.57278,0.59417,0.33837,0.38586,0.050066,0.20751,0.25599,0.2782,1
0.51248,0.81364,1,0.99459,0.88311,0.90925,0.72249,0.47939,0.42701,0.34005,0.3278,0.33154,0.30969,0.29276,0.29378,0.29417,0.25251,0.18626,0.12031,0.096629,0.081317,0.073014,0.049632,0.037527,0.0020504,0,0,0.4705,0.82307,0.8773,0.7508,1,0.74026,0.52139,0.54299,0.64225,0.3389,0.27497,0.48307,0.80066,0.64675,0.969,0.82508,0.76041,0.74151,0.73469,0.73682,0.78669,0.82643,0.73808,0.78752,0.77226,1
0.97725,1,0.87955,0.76406,0.71975,0.70552,0.61448,0.52875,0.50806,0.37279,0.36044,0.37662,0.33007,0.30744,0.2453,0.20436,0.18816,0.15931,0.13081,0.13074,0.086029,0.056226,0.062142,0.028123,0.015747,0,0.14823,0.31851,0.3462,0.76441,1,0.64664,0.45876,0.97173,0.43755,0.55342,0.90634,0.80714,0.67318,0.70977,0.24228,0.60495,0.55007,0.043981,0,0.24048,0.42729,0.011539,0.46729,0.04812,0.11891,0.013678,1
0.60883,0.75809,0.88765,1,0.91869,0.83437,0.74605,0.68514,0.5982,0.5174,0.49999,0.52597,0.4945,0.40476,0.30659,0.25889,0.2151,0.20177,0.16506,0.19574,0.13421,0.07368,0.068824,0.019636,0.0026907,0,0.42473,1,0.98678,0.49615,0.25577,0.38577,0.24869,0,0.098575,0.10558,0.068759,0.67762,0.47298,0.51276,0.61436,0.51295,0.51516,0.49725,0.5269,0.61436,0.55661,0.61069,0.55197,0.52592,0.48919,0.40643,1
0.60375,0.61344,0.765,1,0.99613,0.8126,0.7344,0.73323,0.6864,0.58999,0.56142,0.45428,0.41336,0.34954,0.26337,0.21044,0.17077,0.16447,0.13092,0.13995,0.099071,0.068907,0.057021,0.027039,0,0.057279,0.72416,0.71493,0,0.24559,0.54224,0.29238,0.16704,1,0.65063,0.67148,0.52849,0.70729,0.75777,0.70816,0.66721,0.52824,0.50728,0.5149,0.51208,0.60337,0.5048,0.46226,0.4693,0.45729,0.4684,0.71071,1
0.39736,0.7618,1,0.96797,0.8744,0.88013,0.68251,0.5528,0.51153,0.38959,0.33674,0.33446,0.30467,0.24132,0.17886,0.16411,0.14558,0.10426,0.086172,0.085704,0.058462,0.050965,0.041638,0.01542,0.0081892,0,0.67093,0.34103,0.27702,0.31165,0.29457,0.45735,0.50285,0,0.091831,0.23724,0.073062,0.43886,0.40506,0.79706,0.75397,0.73286,0.52158,0.62369,0.39336,0.28764,0.27194,0.50274,0.63283,0.42147,0.036477,1,1
0.54253,0.92998,1,0.89264,0.8632,0.76708,0.63022,0.48393,0.43559,0.32212,0.2784,0.25443,0.27179,0.29179,0.28969,0.25312,0.21697,0.16292,0.080276,0.067826,0.064923,0.051311,0.0091291,0.022082,0.014997,0,1,0.40025,0.10571,0,0.11678,0.19337,0.22019,0.32619,0.43005,0.49126,0.55389,0.58567,0.79727,0.72202,0.45621,0.28227,0.24788,0.43281,0.53706,0.32777,0.075241,0.30507,0.39886,0.16525,0.30566,0.41177,1
