 % acoustic_params.win_size: 1024
 % acoustic_params.hop_size: 512
 % acoustic_params.min_freq: 40
 % acoustic_params.max_freq: 6000
 % acoustic_params.num_mel_filts: 26
 % acoustic_params.ITW: 1
@relation train_feature_4_1_STO-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 {1,2,}

@data
0.076386,0.092521,0.094522,0.081648,0.068948,0.063508,0.057837,0.051596,0.046536,0.045939,0.037026,0.034027,0.028491,0.026845,0.024873,0.024408,0.022468,0.020388,0.018446,0.016834,0.015086,0.013884,0.012345,0.010611,0.0093173,0.0055084,-1.2842,-0.89236,-0.98159,-1.8649,-2.3396,-0.63765,1.9166,-2.4004,-1.8331,1.3016,0.84419,0.49376,0.51693,0.43053,1.3492,-0.91311,0.79276,0.75286,0.33104,0.71297,1.1078,1.1074,1.3864,0.23846,0.43895,0.42534,1
0.072571,0.088654,0.086542,0.07094,0.063813,0.051476,0.04349,0.037205,0.036317,0.034321,0.029269,0.026496,0.024434,0.026458,0.029655,0.026752,0.02782,0.024687,0.020148,0.021166,0.024318,0.023527,0.026827,0.02755,0.027882,0.027682,0.20142,-0.013019,-0.057501,0.014983,-0.069887,-0.066785,-0.066369,-0.0067485,0.0058033,0.0080247,0.0061886,0.057721,-0.0025524,0.022291,-0.026878,-0.0071638,0.064241,-0.018269,0.074525,0.067021,0.10164,0.084072,0.13721,0.18294,0.11959,0.18751,1
0.063012,0.096289,0.098825,0.071876,0.071349,0.05953,0.055689,0.049508,0.047256,0.043963,0.036593,0.032277,0.033446,0.035487,0.032349,0.027145,0.025351,0.020999,0.017882,0.016828,0.0152,0.013856,0.011423,0.011432,0.0093114,0.0031222,0.69476,-0.039262,-0.28696,0.18088,0.10475,0.023794,0.068938,-0.14235,0.19662,0.099645,0.17165,-0.093393,0.057589,0.24697,0.079389,0.11458,-0.18492,-0.056682,0.15869,-0.31006,0.078118,-0.07519,-0.16691,0.031906,-0.17574,0.2232,1
0.092277,0.091415,0.082711,0.069537,0.064311,0.05927,0.051549,0.044485,0.043246,0.040098,0.034322,0.033223,0.034422,0.03138,0.030254,0.027868,0.023153,0.024836,0.021858,0.019421,0.015776,0.013175,0.013394,0.013129,0.011848,0.013039,-0.020661,0.027474,0.18657,0.057903,0.10401,0.030952,0.057888,0.092354,0.0024789,0.025814,0.027248,0.11122,0.15122,0.038307,0.075194,-0.030993,-0.028294,0.08043,0.04646,-0.0081704,0.04392,-0.011197,0.0016971,-0.017345,-0.036188,-0.0082911,1
0.065026,0.11034,0.11402,0.086034,0.081731,0.057183,0.048688,0.044906,0.042708,0.037559,0.034291,0.030246,0.028762,0.028005,0.025766,0.0256,0.022834,0.019006,0.01635,0.015661,0.014897,0.013092,0.011655,0.01162,0.0099744,0.0040458,-0.29475,-0.084422,-0.015259,0.16683,0.56081,0.34796,0.3076,0.12155,0.022381,-0.11328,-0.18678,0.1752,-0.033887,-0.00083833,0.053799,0.021765,0.016805,0.0089269,-0.016924,-0.023306,-0.011043,-0.065079,-0.049647,-0.019068,0.039522,0.071138,1
0.070331,0.09798,0.096515,0.07719,0.07648,0.060933,0.050955,0.048171,0.050146,0.044377,0.034729,0.03189,0.030221,0.02822,0.026582,0.025824,0.024041,0.022293,0.019498,0.017204,0.015933,0.013891,0.010955,0.010572,0.01055,0.0045184,0.054028,0.010694,-0.034191,0.054337,0.039532,0.060349,0.03731,0.0014854,0.0094067,0.086842,0.081104,0.073856,0.088018,0.074582,0.097665,0.026369,0.07839,0.010648,0.028338,0.017854,-0.036298,0.033102,0.027211,-0.0010393,0.030021,0.050388,1
0.077999,0.09434,0.090219,0.07705,0.068538,0.058233,0.054041,0.046035,0.046166,0.040815,0.035934,0.03274,0.030535,0.03322,0.031168,0.026176,0.024805,0.020522,0.019413,0.017936,0.01714,0.015251,0.01273,0.011324,0.010109,0.0075626,0.13837,0.0060673,-0.031065,0.027083,-0.0018443,0.036513,-0.0032236,0.069855,0.038942,0.036167,0.045106,0.044203,0.068258,0.021593,0.095984,0.042453,0.018233,0.064442,0.044567,0.035819,0.053217,0.033839,0.02972,0.025872,0.039193,0.020633,1
0.062078,0.10553,0.10853,0.076225,0.069554,0.054725,0.050344,0.047586,0.046172,0.039647,0.034846,0.032223,0.03133,0.0345,0.02871,0.025444,0.020571,0.020151,0.017634,0.016775,0.016376,0.015995,0.014301,0.01308,0.011537,0.0061381,0.17712,-0.026836,-0.073162,-0.14268,-0.065685,0.0041153,-0.020873,-0.02898,-0.057213,-0.027458,0.0010961,-0.028964,0.024062,0.12725,0.13442,0.077733,-0.077076,0.074317,0.051324,0.14887,0.058252,0.16326,0.14314,0.13194,0.063537,0.16849,1
0.087786,0.088361,0.082727,0.070534,0.063876,0.053023,0.050059,0.049653,0.045885,0.041607,0.037866,0.03493,0.034551,0.034864,0.03317,0.029581,0.025365,0.023523,0.018621,0.017888,0.016003,0.014986,0.013817,0.012019,0.010734,0.0085714,-0.1158,0.13861,0.20352,0.22895,0.32717,0.033658,-0.046706,-0.066705,-0.10547,-0.21955,-0.04924,-0.02858,0.20306,0.15662,-0.0093636,-0.049085,0.30989,-0.10019,0.059765,-0.02585,-0.096657,0.28695,-0.024728,0.019052,-0.022968,-0.0063605,1
0.065651,0.086848,0.090364,0.070225,0.062529,0.054914,0.047787,0.045173,0.043865,0.036913,0.033864,0.027539,0.027759,0.030871,0.031046,0.026846,0.024341,0.021869,0.020764,0.019284,0.018871,0.020864,0.021006,0.023238,0.023317,0.02425,0.14098,0.0057331,-0.041375,-0.064831,0.018992,-0.0050536,0.0056851,0.05191,0.023169,0.055089,-0.00046555,0.032188,0.024359,0.043724,0.066545,0.048489,0.040429,0.028824,0.037007,0.038319,0.040026,0.045061,0.081632,0.08408,0.066538,0.13294,1
0.062397,0.093346,0.097966,0.083704,0.071286,0.06195,0.059602,0.049726,0.046849,0.043475,0.041125,0.034949,0.032457,0.02958,0.026041,0.024661,0.021433,0.01936,0.018084,0.016188,0.016106,0.013821,0.011793,0.011735,0.0096983,0.0026681,2.8522,0.4399,-0.86362,-0.15568,0.73322,-0.046081,0.17961,0.75966,0.23245,-0.023744,0.00058721,-0.1387,0.63235,-0.037127,0.38398,0.47634,0.1395,-0.3471,-0.48615,-0.51478,-0.29145,-0.97362,-0.56772,-0.70757,-0.48083,-0.19558,1
0.075774,0.091768,0.087524,0.068874,0.064441,0.055597,0.050721,0.051083,0.052994,0.046016,0.040976,0.038842,0.03985,0.036262,0.028849,0.02525,0.020079,0.020249,0.017236,0.018614,0.016243,0.01267,0.011581,0.011195,0.0091176,0.0081959,0.12166,7.2143e-06,-0.035781,0.014805,0.037911,0.049354,0.08679,0.0042703,-0.023906,-0.0099969,0.012956,0.12811,0.019631,0.036997,0.069749,0.047436,0.066465,0.056542,0.055694,0.07697,0.02635,0.055946,0.035515,0.030812,0.011436,0.024279,1
0.055512,0.10463,0.10859,0.079786,0.077151,0.057368,0.048883,0.048384,0.05358,0.045651,0.040268,0.034345,0.030517,0.028187,0.025001,0.022539,0.020715,0.019791,0.017361,0.016059,0.0156,0.013881,0.012402,0.010985,0.010427,0.0023855,-0.093939,-0.016176,0.022432,0.0078144,0.075809,0.059898,0.10079,0.047823,0.13552,0.081285,0.091745,0.11896,0.11554,0.040299,0.045138,0.070156,0.083076,0.060573,0.024256,0.06355,-0.032776,-0.043768,-0.088139,0.041276,0.026899,-0.038051,1
0.085944,0.086881,0.076248,0.063573,0.058455,0.051774,0.042521,0.04116,0.036341,0.038309,0.032509,0.02772,0.030369,0.031642,0.030999,0.027832,0.026871,0.024601,0.025233,0.024362,0.024066,0.024075,0.022198,0.023453,0.021523,0.02134,-0.1332,0.13327,0.24677,1.0399,0.092339,0.34925,0.35822,0.43362,-0.12744,0.29655,0.29292,0.11892,0.46118,0.65109,0.018621,-0.13333,0.043221,-0.26715,-0.47948,-0.02769,-0.26627,-0.25901,-0.27079,-0.20205,-0.58479,-0.78468,1
0.062065,0.101,0.10044,0.078424,0.079441,0.060155,0.038009,0.037898,0.033483,0.032279,0.028958,0.026028,0.024016,0.023838,0.024059,0.024605,0.025971,0.025601,0.022678,0.022435,0.024303,0.02406,0.023334,0.021906,0.019846,0.015168,-0.044868,0.03694,0.10122,0.067967,-0.021846,-0.026497,0.19989,0.08184,0.20721,-0.042246,0.18443,0.15219,0.13609,0.1325,0.07362,0.040318,0.0077655,0.022696,0.036467,-0.033641,0.013399,0.025993,-0.11198,-0.006124,-0.0019642,-0.23136,1
0.068097,0.10347,0.10411,0.080934,0.079707,0.059478,0.049874,0.048579,0.049274,0.044318,0.036905,0.032662,0.027668,0.027347,0.024044,0.024441,0.021588,0.018573,0.018141,0.016063,0.015145,0.013579,0.012025,0.010701,0.0097256,0.0035537,-0.81272,0.032697,0.051705,-0.11944,-0.033067,-0.031005,0.13014,0.14521,0.29844,0.032339,0.075714,0.12281,0.033854,-0.057568,0.48334,0.058382,-0.17968,-0.11201,0.22641,0.23342,0.2119,0.21733,0.17654,0.06243,0.010942,-0.2581,1
0.09959,0.087776,0.081415,0.070446,0.067193,0.059621,0.051088,0.046834,0.042396,0.041859,0.038313,0.03712,0.032767,0.031086,0.02871,0.025291,0.022593,0.020601,0.019659,0.017543,0.016361,0.015121,0.012464,0.010546,0.0095985,0.014008,0.0044829,-0.088022,0.067094,0.10587,-0.012007,0.061217,-0.051403,0.10248,0.13312,0.066435,-0.023093,0.012283,0.17477,0.12494,0.12629,-0.012759,-0.11649,0.073768,-0.0010604,0.062419,0.058619,0.090933,0.017579,-0.023923,-0.019779,0.066238,1
0.056959,0.059352,0.064637,0.076414,0.073401,0.063235,0.057168,0.054664,0.047757,0.050746,0.047156,0.047993,0.045806,0.035704,0.031009,0.028008,0.023024,0.022486,0.019971,0.018702,0.015919,0.015387,0.011339,0.0113,0.011995,0.0098695,0.34374,0.53006,0.58861,0.024018,-0.18287,-0.019022,-0.12665,-0.24189,0.028256,-0.18968,-0.05657,-0.21112,-0.036259,-0.02434,-0.0147,-0.078995,-0.014717,0.052621,0.071988,0.30671,0.2527,-0.015302,0.046316,-0.018402,0.01337,-0.027871,1
0.055888,0.054674,0.061936,0.079826,0.074841,0.056512,0.061363,0.060263,0.054269,0.060342,0.051214,0.048735,0.041385,0.033482,0.028544,0.026979,0.022712,0.021837,0.018048,0.017758,0.01703,0.014008,0.012333,0.010944,0.008865,0.0062123,-0.010008,0.081295,-0.27737,-0.09257,0.059725,-0.13014,0.15287,0.28779,0.010468,-0.11844,-0.12068,0.17514,0.14421,0.12446,0.080782,0.079742,0.071526,0.09086,0.063016,0.054458,0.17953,0.060633,0.080056,0.035218,0.004993,-0.087565,1
0.049365,0.064078,0.086272,0.08964,0.085926,0.086535,0.059751,0.054272,0.047188,0.042548,0.037238,0.030702,0.029151,0.027899,0.034596,0.030524,0.024204,0.02051,0.017232,0.015438,0.012719,0.013569,0.010341,0.010716,0.0089914,0.010596,-0.16162,0.21869,0.08779,0.057114,0.16825,0.096473,0.13501,-0.38078,0.31208,-0.33507,-0.12237,-0.0097104,0.17481,0.31187,-0.2105,0.090523,-0.062698,0.16425,0.20727,0.10418,0.10046,-0.041632,-0.18587,0.1932,0.027208,0.061059,1
0.061609,0.065163,0.077721,0.080554,0.079714,0.079623,0.061103,0.049593,0.042078,0.039378,0.036782,0.032282,0.031924,0.029738,0.032598,0.034776,0.028933,0.023903,0.020075,0.015336,0.016923,0.015742,0.012482,0.01136,0.009683,0.010927,-0.49627,-0.38574,-0.04136,0.22467,0.34849,0.5447,0.16683,0.20369,0.15522,-0.090443,-0.071449,-0.21197,0.056869,-0.072433,0.16534,0.094834,0.15213,0.060541,0.12451,-0.050689,-0.021686,0.039048,0.04285,-0.031543,-0.088383,0.18225,1
0.10236,0.093906,0.084734,0.069275,0.064301,0.059263,0.05473,0.049224,0.045304,0.041248,0.038972,0.036731,0.033669,0.028477,0.027503,0.022919,0.020628,0.020965,0.018943,0.017275,0.015351,0.013498,0.011769,0.010425,0.0090269,0.0095067,-0.010004,-0.0087285,0.046146,0.039495,0.036824,0.059281,0.048058,0.0526,0.042727,0.079501,0.075327,0.082294,0.05393,0.047919,0.061104,-0.038806,0.051149,0.051033,0.076119,0.070051,0.043924,0.036293,0.018063,0.0098259,-0.00099913,-0.023126,1
