 % acoustic_params.win_size: 512
 % acoustic_params.hop_size: 256
 % acoustic_params.min_freq: 40
 % acoustic_params.max_freq: 6000
 % acoustic_params.num_mel_filts: 26
 % acoustic_params.ITW: 1
@relation train_feature_4_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 {1,2,}

@data
0.55931,0.9172,1,0.91157,0.84247,0.77806,0.63451,0.60323,0.58238,0.47434,0.43464,0.45921,0.4334,0.40306,0.31212,0.24371,0.24299,0.23014,0.18223,0.19914,0.20106,0.1743,0.19223,0.20498,0.16641,0.13076,0.2052,0.039397,-0.088616,-0.12895,-0.020337,0.02091,0.78337,0.56704,1,0.55271,0.42402,0.65462,0.71188,0.45049,0.25198,0.34145,0.14083,0.18983,0.42071,-0.16307,-0.19682,0.19844,0.069766,0.24152,0.21235,0.34156,1
0.80329,0.99487,1,0.90939,0.83402,0.78577,0.66159,0.63213,0.61595,0.49422,0.41486,0.36307,0.31194,0.28519,0.2631,0.26661,0.2657,0.22742,0.19044,0.17477,0.16044,0.13864,0.12023,0.10732,0.1103,0.082518,1,0.32794,-0.14096,0.15572,0.105,-0.32298,-0.18593,0.42739,0.4209,0.025009,0.097893,-1.4293e-05,0.11043,-0.052958,0.36288,0.47022,0.4306,0.063062,-0.323,-0.14412,-0.24457,0.27824,-0.44513,-0.079442,0.20238,0.79707,1
0.78621,1,0.98953,0.90479,0.85729,0.78692,0.65883,0.5308,0.51614,0.36218,0.33099,0.31965,0.31369,0.34652,0.38857,0.33326,0.36322,0.30021,0.2308,0.24441,0.248,0.2595,0.29014,0.31136,0.29579,0.25362,1,0.020954,-0.23672,-0.018579,-0.33978,-0.38192,-0.53624,-0.22652,0.072264,-0.27396,-0.15647,-0.18272,-0.32553,-0.33035,-0.24611,-0.3474,0.30634,-0.14133,-0.05508,0.35098,0.52046,0.2217,0.7323,0.5083,0.74369,0.46919,1
0.61936,0.94222,1,0.86593,0.84783,0.79073,0.74948,0.6085,0.54583,0.45291,0.41782,0.40148,0.43849,0.45608,0.3894,0.30685,0.29697,0.24003,0.17608,0.16397,0.15313,0.13563,0.11801,0.11211,0.098814,0.044874,0.99344,0.50978,0.092297,-0.86254,-0.28745,0.10456,0.33176,-0.082167,0.77237,0.92859,0.63851,-0.69941,1,0.91424,0.40232,-0.37862,-1.4747,-1.0116,-0.80425,0.54103,-0.12962,0.36854,-0.55638,-0.098073,-0.65106,-0.37957,1
0.93187,1,0.9025,0.81333,0.76415,0.76637,0.65998,0.54169,0.50133,0.42041,0.3728,0.38321,0.41897,0.40017,0.34935,0.32568,0.30515,0.27736,0.22631,0.21098,0.16649,0.13625,0.13618,0.14852,0.13394,0.14345,-0.21752,-0.024146,0.32396,0.46748,0.12784,0.086168,-0.058392,0.46694,0.52874,0.2534,0.61438,0.14802,0.25493,0.079385,0.4304,-0.17564,0.25833,-0.082936,-0.39933,-0.090347,0.1922,-0.35692,0.59154,0.69203,0.75633,1,1
0.53386,0.93784,1,0.88399,0.85029,0.70945,0.62272,0.51639,0.4554,0.37353,0.32025,0.2862,0.26437,0.27645,0.24845,0.24862,0.2395,0.18869,0.15034,0.13618,0.13698,0.11503,0.09979,0.10052,0.087497,0.063379,1,-0.043569,-0.027943,-0.32798,-0.35397,0.40981,0.5985,0.20799,0.44916,0.30338,0.94543,0.40105,-0.054872,-0.038898,-0.0718,-0.037982,0.12106,-0.10839,-0.12116,-0.24792,-0.18721,0.20611,0.0033497,0.09123,-0.024241,0.26433,1
0.67449,0.99035,1,0.89127,0.89813,0.80949,0.73313,0.59285,0.59,0.4906,0.38909,0.31026,0.30171,0.28109,0.25715,0.26374,0.24687,0.20987,0.18372,0.16629,0.16263,0.12667,0.11247,0.11563,0.098067,0.049643,-0.14446,-0.31319,-0.92264,0.34841,0.049022,0.33949,0.13433,-0.42079,0.12296,0.60425,0.52305,-0.5782,0.88521,0.29471,0.87763,0.95944,0.68015,0.76687,0.6636,1,0.48593,-0.064614,-0.24631,0.56703,0.42359,0.26026,1
0.73765,1,0.99108,0.91311,0.83205,0.78612,0.71418,0.5879,0.55528,0.4508,0.39588,0.37353,0.38909,0.41402,0.37876,0.31133,0.28063,0.2314,0.19271,0.18579,0.17628,0.13651,0.12234,0.12073,0.10276,0.093796,1,0.12412,-0.11845,0.06297,-0.095954,-0.021358,-0.2539,-0.15357,0.12076,0.034753,0.070262,0.086351,-0.072543,-0.1961,-0.35555,-0.083715,0.07651,-0.10661,-0.030836,0.036007,0.27891,-0.062807,-0.091476,0.31216,-0.049937,-0.17669,1
0.53735,0.93251,1,0.85845,0.81208,0.70235,0.64291,0.52068,0.4899,0.41164,0.36111,0.35261,0.3817,0.41258,0.34005,0.26347,0.24411,0.19385,0.15239,0.15883,0.15789,0.14054,0.13385,0.12137,0.095966,0.077247,0.98533,-0.039251,-0.22319,-0.3025,-0.18259,-0.30468,-0.39336,-0.29007,-0.087522,-0.52053,-0.75681,0.21899,0.066303,0.80307,1,0.55444,0.21533,0.072321,0.51553,0.81478,0.77774,0.66975,0.23057,0.65002,0.41259,0.6158,1
0.85918,1,0.92071,0.82173,0.76186,0.68486,0.61561,0.59709,0.57673,0.46247,0.42126,0.41545,0.41982,0.43057,0.39442,0.31743,0.29069,0.27869,0.21157,0.18875,0.1917,0.1645,0.1359,0.12215,0.10894,0.095679,0.13654,-0.12902,0.29302,1,0.1403,0.28838,0.54854,0.62046,0.68226,0.47148,0.10698,0.042141,-0.73275,-1.206,-1.0959,0.32633,-0.19481,-0.13627,0.0020709,0.17144,-0.24538,0.059473,0.74144,-0.19578,-0.46811,-0.43914,1
0.67239,0.97816,1,0.89818,0.81642,0.78316,0.63897,0.63934,0.62174,0.44162,0.39048,0.36873,0.41842,0.46092,0.41338,0.33022,0.30196,0.25529,0.18597,0.19789,0.21902,0.20306,0.23692,0.25262,0.2434,0.27031,1,0.096629,-0.28673,-0.31935,-0.046799,0.053182,0.81491,0.901,0.34766,0.35365,0.20314,0.39116,0.58945,0.82468,0.46454,0.41166,0.27036,0.42698,0.22489,0.24404,0.3323,0.32923,0.55281,0.7244,0.68924,0.68691,1
0.57535,0.94282,1,0.90405,0.83033,0.74285,0.66006,0.6163,0.61387,0.47622,0.44516,0.4126,0.38289,0.3566,0.30697,0.26055,0.24924,0.19616,0.16722,0.16719,0.16449,0.12591,0.11499,0.10051,0.084902,0.0515,1,-0.009913,0.067304,0.31663,0.30696,0.47601,0.079672,0.068652,-0.10114,-0.13948,-0.05729,-0.0041365,0.019105,0.35765,0.66259,0.039783,-0.28881,0.14207,-0.24414,-0.29612,-0.27044,-0.33312,-0.28986,-0.12726,-0.17461,-0.13484,1
0.76982,1,0.99181,0.91874,0.83802,0.77063,0.68329,0.66822,0.66897,0.54473,0.49584,0.50674,0.53487,0.48547,0.36845,0.2987,0.25734,0.24452,0.19135,0.18791,0.18433,0.13424,0.12949,0.12719,0.10062,0.086148,1,0.091654,-0.20402,0.14072,0.10347,0.28296,0.97847,-0.09449,-0.12755,0.045257,-0.14046,-0.24758,0.22004,0.20143,0.28233,0.89957,0.17157,0.013766,0.32688,0.31632,0.13885,0.085883,0.24193,0.30167,0.043916,0.053634,1
0.48469,0.9255,1,0.87233,0.85813,0.75511,0.71616,0.6276,0.57883,0.51207,0.45909,0.41,0.36822,0.33187,0.25376,0.21032,0.19394,0.18193,0.15778,0.14881,0.14089,0.12195,0.11432,0.11317,0.09854,0.04087,0.74841,0.25078,-0.023063,-0.10411,-0.075681,-0.58064,-0.60981,-0.37317,-0.54326,-0.55536,-0.72301,-0.22329,0.022259,-1.1165,0.022954,-0.019385,0.16212,0.4553,-0.048449,0.50237,0.76269,0.19142,0.61476,0.78618,1,0.4776,1
0.87303,1,0.92613,0.80689,0.75731,0.74946,0.61543,0.52584,0.49549,0.41147,0.35931,0.34847,0.39305,0.45208,0.39938,0.32559,0.35025,0.30314,0.2543,0.25709,0.28041,0.24541,0.26162,0.26333,0.22623,0.25002,-0.29558,0.13348,0.40047,0.38461,-0.077055,0.13964,1,0.39456,0.11108,0.3028,0.17755,0.63991,0.69116,0.72695,0.20411,0.1558,0.096349,-0.11713,-0.040365,-0.3948,-0.18199,-0.66973,-0.42505,-0.6638,-0.93612,-0.25534,1
0.57206,0.96927,1,0.89366,0.89758,0.76655,0.52353,0.42983,0.37963,0.30199,0.28161,0.25691,0.25865,0.26197,0.25291,0.24543,0.30887,0.25316,0.20701,0.24231,0.26284,0.24591,0.2285,0.22123,0.20261,0.1766,-0.12991,0.0047468,-0.17614,-0.078042,0.052462,-0.01059,-0.45988,-0.48865,-0.41621,-0.36747,-0.084754,-0.066137,-0.051617,0.29297,0.12071,0.31859,0.32432,0.34997,0.084575,0.68453,0.12925,1,0.50269,0.05968,0.20159,0.11017,1
0.60834,0.96482,1,0.88398,0.87963,0.76069,0.68421,0.56097,0.5428,0.46021,0.38408,0.33012,0.28588,0.26262,0.23208,0.22968,0.21934,0.19125,0.15854,0.13808,0.13534,0.11758,0.10803,0.093798,0.086815,0.053713,-1.3297,-0.21788,-0.077301,-0.27091,0.16948,0.47177,0.63935,0.71919,1,0.51819,0.28024,0.075366,-0.34223,-0.36344,-0.065566,-0.46154,-0.70641,-0.57066,-0.088184,0.38667,0.34766,0.40663,-0.091533,0.04287,-0.093118,-0.087469,1
1,0.98719,0.86373,0.8237,0.79391,0.76276,0.6298,0.58211,0.5559,0.43767,0.41852,0.41411,0.40324,0.40556,0.36599,0.3009,0.28498,0.24672,0.22686,0.21455,0.18982,0.1513,0.15559,0.12841,0.10302,0.13742,0.13552,-0.50828,0.32004,0.55878,0.39061,0.4238,0.54184,0.54086,0.39646,0.42003,-0.13886,1,0.91621,0.64028,0.46559,0.51821,0.73102,0.53232,-0.1295,0.71776,0.40693,-0.013869,0.29305,0.03519,-0.25447,0.55221,1
0.59312,0.69604,0.85951,1,0.9363,0.85847,0.74451,0.68,0.63542,0.57852,0.5697,0.6119,0.59982,0.49651,0.40084,0.33945,0.28433,0.26018,0.21016,0.21319,0.18281,0.15794,0.14055,0.12985,0.11806,0.12524,0.70794,0.91619,1,0.094969,-0.29931,-0.1304,-0.055778,-0.55295,-0.36009,-0.12294,-0.29171,-0.34874,-0.45509,0.14329,-0.054338,0.299,-0.058433,0.052251,0.0054111,-0.18931,-0.071019,0.23331,-0.18459,-0.064777,-0.15919,0.2914,1
0.60839,0.6234,0.81261,1,0.98616,0.83839,0.77855,0.74881,0.69596,0.68384,0.64244,0.60715,0.53688,0.42486,0.33799,0.30724,0.27567,0.23563,0.21839,0.21033,0.183,0.16821,0.15013,0.12169,0.094809,0.098652,0.21257,0.24683,-0.39019,-0.16483,0.19357,-0.2829,-0.29112,0.13717,-0.071534,-0.18897,-0.002654,1,0.45029,0.48469,0.25153,0.33425,0.22748,0.22317,0.24822,0.21928,0.36525,0.12201,0.21209,0.22533,0.18271,-0.17606,1
0.42025,0.76821,1,0.97941,0.90436,0.95099,0.7434,0.55074,0.51914,0.41739,0.35571,0.31281,0.33309,0.3284,0.32595,0.29986,0.28007,0.22098,0.15709,0.14174,0.13218,0.12918,0.10114,0.099927,0.092284,0.13399,0.28394,0.064419,0.014104,0.04154,-0.23073,-0.20079,-0.082467,1,0.046965,0.016615,0.098427,0.00022599,0.37834,0.80899,0.21672,0.38786,0.35311,0.40597,0.47421,0.50054,0.18572,0.24416,-0.16911,0.024661,0.084329,0.11165,1
0.55515,0.82995,1,0.99506,0.89334,0.9172,0.74678,0.52496,0.47716,0.39782,0.38664,0.39005,0.37012,0.35466,0.3556,0.35595,0.31794,0.25749,0.19731,0.1757,0.16173,0.15415,0.13282,0.12177,0.089402,0.087531,-1.977,-0.57633,0.47326,0.63472,0.25811,1,0.22674,-0.42485,-0.36055,-0.065035,-0.96813,-1.1584,-0.53894,0.40655,-0.051637,0.90772,0.47927,0.28673,0.23045,0.21016,0.2165,0.36496,0.48328,0.22026,0.36743,0.322,1
0.979,1,0.88879,0.78215,0.74123,0.72809,0.64404,0.56488,0.54578,0.42088,0.40947,0.42441,0.38143,0.36054,0.30316,0.26535,0.2504,0.22376,0.19744,0.19738,0.1561,0.12858,0.13404,0.10263,0.091203,0.076663,-0.092643,0.12579,0.16131,0.69779,1,0.54672,0.3057,0.96373,0.27849,0.42713,0.87985,0.75261,0.58076,0.62769,0.028004,0.49324,0.42283,-0.22637,-0.28279,0.025692,0.26533,-0.26799,0.31664,-0.22106,-0.13026,-0.26525,1
0.63921,0.77688,0.89638,1,0.925,0.84724,0.76577,0.7096,0.62941,0.55489,0.53882,0.56278,0.53376,0.45099,0.36045,0.31645,0.27606,0.26377,0.22991,0.25821,0.20146,0.14563,0.14115,0.095779,0.08015,0.077669,-0.02429,1,0.97646,0.10288,-0.32512,-0.093657,-0.33774,-0.78053,-0.60501,-0.59254,-0.6581,0.426,0.06163,0.13245,0.31335,0.1328,0.13672,0.10484,0.15763,0.31336,0.21053,0.30682,0.20227,0.15588,0.090488,-0.056862,1
